Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
1.5608089288769,0.9878801030074219,0.0024848152742742964,-0.00338139681674516,0.01106231598806108,-2.851371693670344,-0.6404520368872345
1.5608262484526179,0.9878802929839308,0.0024353695537741335,-0.0033924052848511395,0.010875118532400868,-2.85842901425926,-0.6307361516695493
1.5608434234150719,0.9878804781549217,0.0023862163381914983,-0.003403154197956018,0.01068744063451723,-2.8653859580150556,-0.620931202566029
1.5608604541717697,0.9878806585710684,0.0023373582184714092,-0.0034136451404895496,0.01049932084881618,-2.8722397365861925,-0.6110404021931629
1.5608773412471213,0.9878808342848814,0.0022887974428485724,-0.003423879848149955,0.010310797656648598,-2.8789876995692683,-0.6010670055493015
1.5608940852795303,0.9878810053505646,0.0022405359184608843,-0.003433860200058273,0.01012190937802828,-2.8856273370423753,-0.591014301636354
1.5609106870374547,0.9878811718240622,0.0021925751583914753,-0.003443588221835186,0.009932693865775366,-2.8921562890024215,-0.5808855933589913
1.5609271474074893,0.987881333762812,0.002144916309390104,-0.0034530660714689296,0.009743188510539406,-2.8985723430091133,-0.5706841937912205
1.5609434673917695,0.9878814912255993,0.0020975601532020353,-0.0034622960308816927,0.009553430144070056,-2.9048734350251357,-0.5604134170992459
1.5609596481448813,0.9878816442727829,0.002050506993225172,-0.003471280519155735,0.009363454477625906,-2.9110576647083324,-0.5500765441104363
1.5609756909041754,0.9878817929654987,0.0020037568510196694,-0.0034800220457155196,0.009173296785045838,-2.917123269067981,-0.539676855377178
1.5609915970727959,0.9878819373663137,0.0019573092192295746,-0.0034885232484720276,0.008982990797676735,-2.9230686539652027,-0.5292175670609488
1.5610073681428112,0.9878820775383783,0.001911163280137091,-0.0034967868436381346,0.008792569484756693,-2.9288923641139726,-0.5187018696217427
1.561023005733634,0.9878822135456571,0.0018653177888881113,-0.0035048156387973263,0.008602064475445181,-2.934593096278159,-0.508132892436734
1.5610385115665493,0.9878823454525772,0.0018197711435267976,-0.0035126125116134634,0.008411506246605282,-2.9401696879627988,-0.49751371052435245
1.5610538874675235,0.9878824733239385,0.001774521372869116,-0.0035201804038039533,0.008220923977503439,-2.9456211162177905,-0.48684733309959055
1.5610691353660566,0.9878825972247874,0.0017295661362458014,-0.0035275223129458784,0.008030345455325785,-2.9509464944316393,-0.4761366950079471
1.5610842572744452,0.9878827172201392,0.001684902781468674,-0.0035346412751530603,0.007839797232559186,-2.956145061946445,-0.4653846624985238
1.5610992552868692,0.9878828333748748,0.001640528345016078,-0.0035415403580351125,0.007649304547739073,-2.9612161805168826,-0.4545940259987807
1.561114131563887,0.9878829457535303,0.0015964395957718536,-0.003548222647195402,0.007458891437751406,-2.966159325556975,-0.4437675039041671
1.5611288883326093,0.9878830544202181,0.001552633032882574,-0.0035546912404933657,0.007268580659946576,-2.970974082603726,-0.4329077358348929
1.5611435278951564,0.9878831594386067,0.0015091048591790478,-0.003560949245777502,0.00707839350982177,-2.975660146043196,-0.4220172699948872
1.5611580525981898,0.9878832608716231,0.0014658510705901284,-0.0035669997620583586,0.006888350149035037,-2.9802173050873275,-0.4110985798761039
1.5611724648245702,0.9878833587813387,0.001422867480561483,-0.003572845871538405,0.006698469661708712,-2.9846454373447866,-0.4001540658284549
1.5611867670046908,0.9878834532289927,0.0013801496860510942,-0.0035784906398714537,0.006508769856896257,-2.988944508336805,-0.3891860421438338
1.5612009615963358,0.9878835442748051,0.0013376931276047686,-0.0035839371038031633,0.006319267490256719,-2.9931145612053496,-0.37819674842520185
1.5612150510977862,0.9878836319780158,0.0012954930504441204,-0.0035891882723849008,0.006129978051682331,-2.9971557164822893,-0.3671883360471632
1.5612290380038434,0.9878837163965716,0.0012535446366835792,-0.0035942471070363005,0.005940916323789502,-3.0010681553892,-0.3561628995554327
1.5612429248385633,0.9878837975873037,0.001211842908195448,-0.0035991165310426732,0.00575209591902744,-3.0048521255321243,-0.3451224489126436
1.5612567141301625,0.9878838756057475,0.0011703828027956054,-0.003603799417623793,0.0055635295971166706,-3.008507929973475,-0.3340689272209516
1.5612704084281894,0.9878839505062188,0.0011291591237820255,-0.0036082985933768024,0.005375229014476279,-3.012035928072775,-0.32300419541111375
1.5612840102487566,0.9878840223414972,0.001088166706117322,-0.0036126168182021873,0.005187205465869021,-3.0154365177942624,-0.3119300753203528
1.5612975221389265,0.9878840911631689,0.0010474002241027194,-0.003616756804780684,0.004999468992486068,-3.0187101489250217,-0.3008482969107861
1.5613109466206299,0.9878841570213163,0.0010068543618579487,-0.003620721198930623,0.0048120291513355454,-3.0218573055322016,-0.28976054324019435
1.5613242862201346,0.9878842199646681,0.0009665237261550956,-0.003624512587601595,0.004624894607034759,-3.0248785101035303,-0.2786684262095539
1.561337543431766,0.9878842800404247,0.0009264029578117901,-0.0036281334873828875,0.004438073642543789,-3.0277743122194987,-0.2675735167002938
1.561350720748729,0.9878843372944096,0.0008864866403849652,-0.0036315863527046715,0.0042515737336383565,-3.0305452928667473,-0.2564773193517539
1.5613638206377425,0.987884391770959,0.0008467693787873444,-0.0036348735682669216,0.004065401913905704,-3.0331920561818433,-0.24538129426073077
1.5613768455572747,0.9878844435130091,0.0008072457459669494,-0.003637997453438169,0.0038795645268878518,-3.0357152307781328,-0.23428684233128533
1.5613897979398381,0.9878844925620309,0.0007679103385002439,-0.003640960257484097,0.0036940674891804567,-3.038115463725409,-0.22319532108941786
1.5614026801869494,0.9878845389580295,0.0007287577939405028,-0.003643764158724661,0.003508916378134606,-3.0403934176881346,-0.21210805016583864
1.5614154946673924,0.9878845827395603,0.0006897827981655396,-0.003646411264752485,0.003324116474176355,-3.0425497689576053,-0.20102631411938737
1.561428243753268,0.987884623943866,0.0006509799776729358,-0.003648903620004371,0.0031396722566943676,-3.0445852115434593,-0.18995133246225118
1.5614409297716365,0.9878846626067255,0.0006123440485751796,-0.0036512431958976963,0.0029555881178371214,-3.046500447109182,-0.1788843027404562
1.5614535550221844,0.9878846987625383,0.0005738697648833055,-0.0036534318953166246,0.002771868127511791,-3.0482961866261173,-0.1678263868078857
1.5614661217876333,0.987884732444372,0.0005355518886911556,-0.003655471554842025,0.002588515900303704,-3.049973150272972,-0.15677870314914605
1.5614786323113985,0.9878847636839198,0.0004973852601732972,-0.0036573639415721716,0.0024055349402270047,-3.0515320629486156,-0.14574234799879957
1.561491088808695,0.9878847925115559,0.0004593647656437577,-0.0036591107559807677,0.002222928499630003,-3.0529736547960082,-0.1347183872453909
1.561503493463941,0.9878848189563535,0.00042148534733276377,-0.0036607136323931013,0.0020406996374662343,-3.054298659837828,-0.12370786033832648
1.5615158484500955,0.987884843046144,0.0003837419461215484,-0.00366217414215353,0.0018588509549755125,-3.0555078169023693,-0.11271176469974907
1.5615281558982221,0.9878848648074737,0.0003461295962519507,-0.0036634937905002667,0.0016773850630048917,-3.056601865408154,-0.10173108435791778
1.5615404179068038,0.9878848842656529,0.0003086433986612282,-0.0036646740190985246,0.0014963044665074947,-3.057581545884893,-0.09076678339801904
1.5615526365562047,0.9878849014448016,0.00027127847846582877,-0.0036657162084113596,0.0013156113712147722,-3.058447600434727,-0.07981979466016514
1.561564813887529,0.9878849163678393,0.00023403005124975488,-0.0036666216767085404,0.0011353080159933436,-3.059200770465876,-0.06889104026902153
1.5615769519261409,0.9878849290565413,0.0001968933527568255,-0.003667391683090074,0.0009553963449418331,-3.0598417978229904,-0.05798141217071167
1.561589052650665,0.9878849395315267,0.0001598637352910883,-0.0036680274264392914,0.000775878486226368,-3.0603714225950744,-0.04709180156091741
1.561601118031681,0.9878849478123213,0.0001229365508643143,-0.003668530048960702,0.0005967561978819173,-3.060790384799688,-0.03622306567231601
1.5616131500061128,0.9878849539173536,0.00008610723103306871,-0.003668900635595393,0.0004180312663025491,-3.061099422694433,-0.02537605232530088
1.5616251504815064,0.9878849578639843,0.00004937127526986282,-0.0036691402155729306,0.00023970546160448383,-3.061299272924511,-0.014551597606580851
1.5616371213472542,0.9878849596685323,0.000012724218001017834,-0.003669249763740638,0.00006178038895555997,-3.061390670541613,-0.00375051721723923
1.5616490644520034,0.9878849593462924,-0.00002383830086944926,-0.003669230201432816,-0.00011574215796311178,-3.0613743486933336,0.007026371706917922
1.5616609893895803,0.9878849569092909,-0.0000603443693114203,-0.003669082259979186,-0.0002929758853017536,-3.061250923775816,0.017785272756714987
1.5616729412911476,0.9878849523463602,-0.00009693086531950624,-0.003668805271054892,-0.00047056265203555554,-3.061019885822388,0.028564450406947488
1.5616849219656426,0.9878849456427061,-0.0001336020232650109,-0.003668398354685145,-0.0006485000044134557,-3.0606805904198975,0.03936304587967297
1.5616969332585506,0.9878849367825409,-0.0001703621707686122,-0.0036678605793082214,-0.0008267856449663156,-3.060232393178641,0.05018020068465617
1.5617089770320158,0.9878849257490717,-0.00020721566651341742,-0.003667190961306844,-0.001005417120828759,-3.0596746503085055,0.06101503737563862
1.5617210551915635,0.9878849125244561,-0.00024416698066831156,-0.003666388462510849,-0.001184392203389367,-3.0590067175549027,0.07186668224077475
1.5617331696525896,0.9878848970898096,-0.00028122059095946793,-0.0036654519909732728,-0.0013637083741047285,-3.0582279519128366,0.0827342337683261
1.5617453223598075,0.9878848794251697,-0.0003183810407551848,-0.003664380399004701,-0.001543363095653663,-3.057337711109066,0.09361677874784376
1.5617575152865515,0.9878848595094717,-0.00035565293546582126,-0.003663172482078088,-0.0017233537837103737,-3.056335353864263,0.10451339019931595
1.561769750420924,0.9878848373205524,-0.0003930408987071595,-0.0036618269793317003,-0.0019036775847256836,-3.055220241534436,0.11542311356681441
1.5617820298000618,0.9878848128350677,-0.0004305496754817465,-0.0036603425689358607,-0.002084331862985406,-3.0539917355499373,0.12634499582927494
1.5617943554579485,0.9878847860285689,-0.0004681839711563678,-0.0036587178731195985,-0.0022653134137141985,-3.052649202913929,0.1372780375445646
1.5618067294861167,0.9878847568753608,-0.0005059486352687022,-0.0036569514499267598,-0.0024466193376356977,-3.051192010772252,0.14822124535982384
1.5618191539831374,0.9878847253485852,-0.0005438485056247239,-0.003655041798730108,-0.0026282462801355743,-3.0496195324211164,0.15917358567204212
1.5618316310864244,0.9878846914201286,-0.0005818885037087864,-0.003652987355100766,-0.0028101908794300394,-3.0479311445750827,0.1701340113372344
1.5618441629566309,0.987884655060638,-0.0006200735853436846,-0.003650786492216437,-0.0029924495194569778,-3.0461262300899516,0.18110144640210388
1.5618567517656092,0.987884616239542,-0.0006584087023266266,-0.003648437522656662,-0.003175018138070612,-3.044204181035905,0.19207477425368702
1.5618693997260693,0.9878845749249452,-0.0006968988910412413,-0.0036459386925716025,-0.0033578926408223187,-3.0421643955764606,0.203052862193695
1.5618821090885497,0.9878845310836067,-0.0007355492613178855,-0.003643288180942188,-0.0035410688368934374,-3.0400062791017004,0.21403455720257047
1.561894882110424,0.9878844846810265,-0.0007743649003338193,-0.0036404841053818784,-0.003724541974820976,-3.0377292507233147,0.22501865778584854
1.5619077210976187,0.9878844356812814,-0.0008133509976184258,-0.003637524512872654,-0.003908307326818698,-3.0353327375515735,0.23600394870636876
1.5619206283473206,0.9878843840472206,-0.0008525126691621359,-0.0036344073922593752,-0.004092359351572953,-3.032816186681659,0.24698915063476187
1.5619336062085925,0.9878843297402214,-0.0008918551396513298,-0.0036311306601581866,-0.004276692547829456,-3.0301790556695765,0.25797297095870947
1.561946657022987,0.987884272720413,-0.0009313835604559655,-0.003627692175200997,-0.0044613005944789605,-3.0274208259489246,0.2689540522676575
1.5619597831910341,0.9878842129463813,-0.0009711032092818659,-0.003624089721014984,-0.0046461772814987016,-3.024540991099155,0.2799310276310632
1.56197298710197,0.9878841503754617,-0.0010110192754607529,-0.003620321024664702,-0.004831315504226772,-3.0215390736215855,0.29090246062751324
1.5619862711816843,0.9878840849635173,-0.0010511370033120064,-0.0036163837440947944,-0.005016707931393705,-3.0184146168649892,0.3018668849794232
1.5619996378643122,0.9878840166650609,-0.0010914616044106643,-0.00361227547636359,-0.0052023465978834555,-3.015167193593589,0.3128227803536726
